,c,n,x,y,country,decade
820,-0.12430622243627161,6,GDP,"Mortality rate, infant (per 1,000 live births)",MEA,2010-2017
821,0.7236989070276693,6,GDP,"Mortality rate, infant (per 1,000 live births)",MNA,2010-2017
822,0.7277406293011595,6,GDP,"Mortality rate, infant (per 1,000 live births)",TMN,2010-2017
823,-0.8586548170802323,6,GDP,"Mortality rate, infant (per 1,000 live births)",MIC,2010-2017
824,-0.31618437071956623,6,GDP,"Mortality rate, infant (per 1,000 live births)",NAC,2010-2017
825,,0,GDP,"Mortality rate, infant (per 1,000 live births)",INX,2010-2017
826,0.13145846894991414,6,GDP,"Mortality rate, infant (per 1,000 live births)",OED,2010-2017
827,-0.44780198411463185,6,GDP,"Mortality rate, infant (per 1,000 live births)",OSS,2010-2017
828,-0.22522031484005842,6,GDP,"Mortality rate, infant (per 1,000 live births)",PSS,2010-2017
829,0.5914198087662788,6,GDP,"Mortality rate, infant (per 1,000 live births)",PST,2010-2017
830,-0.6778223311064123,6,GDP,"Mortality rate, infant (per 1,000 live births)",PRE,2010-2017
831,-0.20028255555084526,6,GDP,"Mortality rate, infant (per 1,000 live births)",SST,2010-2017
832,0.625485178467485,6,GDP,"Mortality rate, infant (per 1,000 live births)",SAS,2010-2017
833,0.5670593112743428,6,GDP,"Mortality rate, infant (per 1,000 live births)",TSA,2010-2017
834,-0.6028913521638921,6,GDP,"Mortality rate, infant (per 1,000 live births)",SSF,2010-2017
835,-0.7369705875522743,6,GDP,"Mortality rate, infant (per 1,000 live births)",SSA,2010-2017
836,-0.7370478124608691,6,GDP,"Mortality rate, infant (per 1,000 live births)",TSS,2010-2017
837,-0.6391895075570294,6,GDP,"Mortality rate, infant (per 1,000 live births)",UMC,2010-2017
838,-0.4273064525467495,6,GDP,"Mortality rate, infant (per 1,000 live births)",WLD,2010-2017
839,-0.3878889846855046,6,GDP,"Mortality rate, infant (per 1,000 live births)",AFG,2010-2017
840,0.5937918857849476,6,GDP,"Mortality rate, infant (per 1,000 live births)",ALB,2010-2017
841,0.28607811429910707,6,GDP,"Mortality rate, infant (per 1,000 live births)",DZA,2010-2017
842,,0,GDP,"Mortality rate, infant (per 1,000 live births)",ASM,2010-2017
843,-0.2766450241157965,6,GDP,"Mortality rate, infant (per 1,000 live births)",AND,2010-2017
844,-0.7455046735114038,6,GDP,"Mortality rate, infant (per 1,000 live births)",AGO,2010-2017
845,0.568677182893296,6,GDP,"Mortality rate, infant (per 1,000 live births)",ATG,2010-2017
846,0.44530849855428906,6,GDP,"Mortality rate, infant (per 1,000 live births)",ARG,2010-2017
847,-0.834778838761951,6,GDP,"Mortality rate, infant (per 1,000 live births)",ARM,2010-2017
848,,0,GDP,"Mortality rate, infant (per 1,000 live births)",ABW,2010-2017
849,-0.34975229061318747,6,GDP,"Mortality rate, infant (per 1,000 live births)",AUS,2010-2017
850,0.24806832642644472,6,GDP,"Mortality rate, infant (per 1,000 live births)",AUT,2010-2017
851,-0.4271702974203321,6,GDP,"Mortality rate, infant (per 1,000 live births)",AZE,2010-2017
852,-0.529518989628685,6,GDP,"Mortality rate, infant (per 1,000 live births)",BHS,2010-2017
853,0.6143115409459179,6,GDP,"Mortality rate, infant (per 1,000 live births)",BHR,2010-2017
854,0.4561013871853661,6,GDP,"Mortality rate, infant (per 1,000 live births)",BGD,2010-2017
855,0.1735078937193602,6,GDP,"Mortality rate, infant (per 1,000 live births)",BRB,2010-2017
856,-0.8280723125946129,6,GDP,"Mortality rate, infant (per 1,000 live births)",BLR,2010-2017
857,0.26549101980435,6,GDP,"Mortality rate, infant (per 1,000 live births)",BEL,2010-2017
858,-0.06605199444279285,6,GDP,"Mortality rate, infant (per 1,000 live births)",BLZ,2010-2017
859,0.07010362173961948,6,GDP,"Mortality rate, infant (per 1,000 live births)",BEN,2010-2017
860,,0,GDP,"Mortality rate, infant (per 1,000 live births)",BMU,2010-2017
861,-0.03066589117461417,6,GDP,"Mortality rate, infant (per 1,000 live births)",BTN,2010-2017
862,-0.31647736796903714,6,GDP,"Mortality rate, infant (per 1,000 live births)",BOL,2010-2017
863,0.2951885744331382,6,GDP,"Mortality rate, infant (per 1,000 live births)",BIH,2010-2017
864,-0.1468869057802733,6,GDP,"Mortality rate, infant (per 1,000 live births)",BWA,2010-2017
865,-0.6623439633757098,6,GDP,"Mortality rate, infant (per 1,000 live births)",BRA,2010-2017
866,,0,GDP,"Mortality rate, infant (per 1,000 live births)",VGB,2010-2017
867,-0.3752744310723926,6,GDP,"Mortality rate, infant (per 1,000 live births)",BRN,2010-2017
868,0.5829550815735999,6,GDP,"Mortality rate, infant (per 1,000 live births)",BGR,2010-2017
869,-0.6637184862594094,6,GDP,"Mortality rate, infant (per 1,000 live births)",BFA,2010-2017
870,-0.7592832303051784,6,GDP,"Mortality rate, infant (per 1,000 live births)",BDI,2010-2017
871,0.31965765114236583,6,GDP,"Mortality rate, infant (per 1,000 live births)",CPV,2010-2017
872,-0.5742844383868595,6,GDP,"Mortality rate, infant (per 1,000 live births)",KHM,2010-2017
873,0.28273504052454335,6,GDP,"Mortality rate, infant (per 1,000 live births)",CMR,2010-2017
874,-0.4711536560021078,6,GDP,"Mortality rate, infant (per 1,000 live births)",CAN,2010-2017
875,,0,GDP,"Mortality rate, infant (per 1,000 live births)",CYM,2010-2017
876,-0.6826261224852476,6,GDP,"Mortality rate, infant (per 1,000 live births)",CAF,2010-2017
877,0.3228748529960793,6,GDP,"Mortality rate, infant (per 1,000 live births)",TCD,2010-2017
878,,0,GDP,"Mortality rate, infant (per 1,000 live births)",CHI,2010-2017
879,-0.05447239128182334,6,GDP,"Mortality rate, infant (per 1,000 live births)",CHL,2010-2017
880,-0.7864191620722577,6,GDP,"Mortality rate, infant (per 1,000 live births)",CHN,2010-2017
881,-0.3780446151894709,6,GDP,"Mortality rate, infant (per 1,000 live births)",COL,2010-2017
882,-0.5566826236176404,6,GDP,"Mortality rate, infant (per 1,000 live births)",COM,2010-2017
883,-0.49619534328214415,6,GDP,"Mortality rate, infant (per 1,000 live births)",COD,2010-2017
884,-0.3469527456022649,6,GDP,"Mortality rate, infant (per 1,000 live births)",COG,2010-2017
885,-0.2504295190226854,6,GDP,"Mortality rate, infant (per 1,000 live births)",CRI,2010-2017
886,-0.48535670581079104,6,GDP,"Mortality rate, infant (per 1,000 live births)",CIV,2010-2017
887,-0.12669194559407318,6,GDP,"Mortality rate, infant (per 1,000 live births)",HRV,2010-2017
888,0.7046530243576857,6,GDP,"Mortality rate, infant (per 1,000 live births)",CUB,2010-2017
889,,0,GDP,"Mortality rate, infant (per 1,000 live births)",CUW,2010-2017
890,0.4632331694244259,6,GDP,"Mortality rate, infant (per 1,000 live births)",CYP,2010-2017
891,0.4060144567438879,6,GDP,"Mortality rate, infant (per 1,000 live births)",CZE,2010-2017
892,0.6377531662749657,6,GDP,"Mortality rate, infant (per 1,000 live births)",DNK,2010-2017
893,-0.6595276917237783,3,GDP,"Mortality rate, infant (per 1,000 live births)",DJI,2010-2017
894,-0.06918586764459186,6,GDP,"Mortality rate, infant (per 1,000 live births)",DMA,2010-2017
895,-0.7178492534788348,6,GDP,"Mortality rate, infant (per 1,000 live births)",DOM,2010-2017
896,-0.9295372202031337,6,GDP,"Mortality rate, infant (per 1,000 live births)",ECU,2010-2017
897,0.6723119832683251,6,GDP,"Mortality rate, infant (per 1,000 live births)",EGY,2010-2017
898,-0.7673152669179764,6,GDP,"Mortality rate, infant (per 1,000 live births)",SLV,2010-2017
899,-0.7353368279213951,6,GDP,"Mortality rate, infant (per 1,000 live births)",GNQ,2010-2017
900,,1,GDP,"Mortality rate, infant (per 1,000 live births)",ERI,2010-2017
901,-0.6342358408843028,6,GDP,"Mortality rate, infant (per 1,000 live births)",EST,2010-2017
902,0.06599739296057211,6,GDP,"Mortality rate, infant (per 1,000 live births)",SWZ,2010-2017
903,-0.6127240751697935,6,GDP,"Mortality rate, infant (per 1,000 live births)",ETH,2010-2017
904,,0,GDP,"Mortality rate, infant (per 1,000 live births)",FRO,2010-2017
905,-0.28624053104739045,6,GDP,"Mortality rate, infant (per 1,000 live births)",FJI,2010-2017
906,-0.3263784778079051,6,GDP,"Mortality rate, infant (per 1,000 live births)",FIN,2010-2017
907,0.43647407267934507,6,GDP,"Mortality rate, infant (per 1,000 live births)",FRA,2010-2017
908,,0,GDP,"Mortality rate, infant (per 1,000 live births)",PYF,2010-2017
909,0.037199216666109466,6,GDP,"Mortality rate, infant (per 1,000 live births)",GAB,2010-2017
910,0.3360741562047643,6,GDP,"Mortality rate, infant (per 1,000 live births)",GMB,2010-2017
911,-0.8113873825743811,6,GDP,"Mortality rate, infant (per 1,000 live births)",GEO,2010-2017
912,-0.3008928659847848,6,GDP,"Mortality rate, infant (per 1,000 live births)",DEU,2010-2017
913,-0.450647734734756,6,GDP,"Mortality rate, infant (per 1,000 live births)",GHA,2010-2017
914,,0,GDP,"Mortality rate, infant (per 1,000 live births)",GIB,2010-2017
915,0.7141546636006114,6,GDP,"Mortality rate, infant (per 1,000 live births)",GRC,2010-2017
916,,0,GDP,"Mortality rate, infant (per 1,000 live births)",GRL,2010-2017
917,0.48600310416471126,6,GDP,"Mortality rate, infant (per 1,000 live births)",GRD,2010-2017
918,,0,GDP,"Mortality rate, infant (per 1,000 live births)",GUM,2010-2017
919,0.45319559208758464,6,GDP,"Mortality rate, infant (per 1,000 live births)",GTM,2010-2017
920,0.41612007612825536,6,GDP,"Mortality rate, infant (per 1,000 live births)",GIN,2010-2017
921,0.08766396839960783,6,GDP,"Mortality rate, infant (per 1,000 live births)",GNB,2010-2017
922,0.8459505385663596,6,GDP,"Mortality rate, infant (per 1,000 live births)",GUY,2010-2017
923,-0.7428716333547529,6,GDP,"Mortality rate, infant (per 1,000 live births)",HTI,2010-2017
924,-0.14747759976737787,6,GDP,"Mortality rate, infant (per 1,000 live births)",HND,2010-2017
925,,0,GDP,"Mortality rate, infant (per 1,000 live births)",HKG,2010-2017
926,-0.6773003913755611,6,GDP,"Mortality rate, infant (per 1,000 live births)",HUN,2010-2017
927,0.13682544510760308,6,GDP,"Mortality rate, infant (per 1,000 live births)",ISL,2010-2017
928,0.6023522190816915,6,GDP,"Mortality rate, infant (per 1,000 live births)",IND,2010-2017
929,-0.9387475100838155,6,GDP,"Mortality rate, infant (per 1,000 live births)",IDN,2010-2017
930,0.4306924712574798,6,GDP,"Mortality rate, infant (per 1,000 live births)",IRN,2010-2017
931,0.37414967726633375,6,GDP,"Mortality rate, infant (per 1,000 live births)",IRQ,2010-2017
932,-0.3772617695923947,6,GDP,"Mortality rate, infant (per 1,000 live births)",IRL,2010-2017
933,,0,GDP,"Mortality rate, infant (per 1,000 live births)",IMN,2010-2017
934,-0.2440281436963515,6,GDP,"Mortality rate, infant (per 1,000 live births)",ISR,2010-2017
935,0.40514856350334494,6,GDP,"Mortality rate, infant (per 1,000 live births)",ITA,2010-2017
936,0.046189749620928144,6,GDP,"Mortality rate, infant (per 1,000 live births)",JAM,2010-2017
937,-0.47928751746803105,6,GDP,"Mortality rate, infant (per 1,000 live births)",JPN,2010-2017
938,-0.7715763853884314,6,GDP,"Mortality rate, infant (per 1,000 live births)",JOR,2010-2017
939,-0.8813179315259081,6,GDP,"Mortality rate, infant (per 1,000 live births)",KAZ,2010-2017
940,-0.54031374063186,6,GDP,"Mortality rate, infant (per 1,000 live births)",KEN,2010-2017
941,-0.5653967739793427,6,GDP,"Mortality rate, infant (per 1,000 live births)",KIR,2010-2017
942,,0,GDP,"Mortality rate, infant (per 1,000 live births)",PRK,2010-2017
943,-0.09466330803097481,6,GDP,"Mortality rate, infant (per 1,000 live births)",KOR,2010-2017
944,,0,GDP,"Mortality rate, infant (per 1,000 live births)",XKX,2010-2017
945,0.022854288231748798,6,GDP,"Mortality rate, infant (per 1,000 live births)",KWT,2010-2017
946,0.10677810453954668,6,GDP,"Mortality rate, infant (per 1,000 live births)",KGZ,2010-2017
947,-0.7438999266533,6,GDP,"Mortality rate, infant (per 1,000 live births)",LAO,2010-2017
948,0.3513144235614059,6,GDP,"Mortality rate, infant (per 1,000 live births)",LVA,2010-2017
949,-0.43018664150859287,6,GDP,"Mortality rate, infant (per 1,000 live births)",LBN,2010-2017
950,-0.005034322358178881,6,GDP,"Mortality rate, infant (per 1,000 live births)",LSO,2010-2017
951,-0.8989613086522639,6,GDP,"Mortality rate, infant (per 1,000 live births)",LBR,2010-2017
952,-0.9308847438194708,6,GDP,"Mortality rate, infant (per 1,000 live births)",LBY,2010-2017
953,,0,GDP,"Mortality rate, infant (per 1,000 live births)",LIE,2010-2017
954,-0.7325141286455545,6,GDP,"Mortality rate, infant (per 1,000 live births)",LTU,2010-2017
955,0.05107284471395471,6,GDP,"Mortality rate, infant (per 1,000 live births)",LUX,2010-2017
956,,0,GDP,"Mortality rate, infant (per 1,000 live births)",MAC,2010-2017
957,0.6095541704214846,6,GDP,"Mortality rate, infant (per 1,000 live births)",MKD,2010-2017
958,0.7606020672499078,6,GDP,"Mortality rate, infant (per 1,000 live births)",MDG,2010-2017
959,0.019088645068367723,6,GDP,"Mortality rate, infant (per 1,000 live births)",MWI,2010-2017
960,-0.5231256229744327,6,GDP,"Mortality rate, infant (per 1,000 live births)",MYS,2010-2017
961,-0.05826842799641021,6,GDP,"Mortality rate, infant (per 1,000 live births)",MDV,2010-2017
962,0.8049123532575347,6,GDP,"Mortality rate, infant (per 1,000 live births)",MLI,2010-2017
963,-0.6771686514417996,6,GDP,"Mortality rate, infant (per 1,000 live births)",MLT,2010-2017
964,0.3912781341817131,6,GDP,"Mortality rate, infant (per 1,000 live births)",MHL,2010-2017
965,-0.6001890724812801,6,GDP,"Mortality rate, infant (per 1,000 live births)",MRT,2010-2017
966,-0.20190899229528717,6,GDP,"Mortality rate, infant (per 1,000 live births)",MUS,2010-2017
967,-0.07046540466903276,6,GDP,"Mortality rate, infant (per 1,000 live births)",MEX,2010-2017
968,0.5965477985637883,6,GDP,"Mortality rate, infant (per 1,000 live births)",FSM,2010-2017
969,-0.053301520957448764,6,GDP,"Mortality rate, infant (per 1,000 live births)",MDA,2010-2017
970,-0.36134098557100947,6,GDP,"Mortality rate, infant (per 1,000 live births)",MCO,2010-2017
971,-0.9811467904239117,6,GDP,"Mortality rate, infant (per 1,000 live births)",MNG,2010-2017
972,0.13956042564227242,6,GDP,"Mortality rate, infant (per 1,000 live births)",MNE,2010-2017
973,-0.7148182733101583,6,GDP,"Mortality rate, infant (per 1,000 live births)",MAR,2010-2017
974,-0.48734242471753886,6,GDP,"Mortality rate, infant (per 1,000 live births)",MOZ,2010-2017
975,-0.2028145304129538,6,GDP,"Mortality rate, infant (per 1,000 live births)",MMR,2010-2017
976,0.536785451260628,6,GDP,"Mortality rate, infant (per 1,000 live births)",NAM,2010-2017
977,-0.37678495523416133,6,GDP,"Mortality rate, infant (per 1,000 live births)",NRU,2010-2017
978,-0.5793286055928302,6,GDP,"Mortality rate, infant (per 1,000 live births)",NPL,2010-2017
979,-0.155461038665534,6,GDP,"Mortality rate, infant (per 1,000 live births)",NLD,2010-2017
980,,0,GDP,"Mortality rate, infant (per 1,000 live births)",NCL,2010-2017
981,-0.37874991810741554,6,GDP,"Mortality rate, infant (per 1,000 live births)",NZL,2010-2017
982,-0.7486237382825863,6,GDP,"Mortality rate, infant (per 1,000 live births)",NIC,2010-2017
983,-0.06249734888530628,6,GDP,"Mortality rate, infant (per 1,000 live births)",NER,2010-2017
984,-0.5999917093215004,6,GDP,"Mortality rate, infant (per 1,000 live births)",NGA,2010-2017
985,,0,GDP,"Mortality rate, infant (per 1,000 live births)",MNP,2010-2017
986,0.24008826915481965,6,GDP,"Mortality rate, infant (per 1,000 live births)",NOR,2010-2017
987,0.1939892412267519,6,GDP,"Mortality rate, infant (per 1,000 live births)",OMN,2010-2017
988,-0.7967508791534034,6,GDP,"Mortality rate, infant (per 1,000 live births)",PAK,2010-2017
989,-0.12715148492712233,6,GDP,"Mortality rate, infant (per 1,000 live births)",PLW,2010-2017
990,-0.41059966268199743,6,GDP,"Mortality rate, infant (per 1,000 live births)",PAN,2010-2017
991,0.22079309849307518,6,GDP,"Mortality rate, infant (per 1,000 live births)",PNG,2010-2017
992,-0.5093488141589885,6,GDP,"Mortality rate, infant (per 1,000 live births)",PRY,2010-2017
993,-0.7835610547843158,6,GDP,"Mortality rate, infant (per 1,000 live births)",PER,2010-2017
994,0.3842467950796826,6,GDP,"Mortality rate, infant (per 1,000 live births)",PHL,2010-2017
995,-0.5967037502475927,6,GDP,"Mortality rate, infant (per 1,000 live births)",POL,2010-2017
996,0.7770767515004792,6,GDP,"Mortality rate, infant (per 1,000 live births)",PRT,2010-2017
997,,0,GDP,"Mortality rate, infant (per 1,000 live births)",PRI,2010-2017
998,-0.11735360626321334,6,GDP,"Mortality rate, infant (per 1,000 live births)",QAT,2010-2017
999,-0.8922720516319178,6,GDP,"Mortality rate, infant (per 1,000 live births)",ROU,2010-2017
1000,0.9414593582587945,6,GDP,"Mortality rate, infant (per 1,000 live births)",RUS,2010-2017
1001,-0.16636963210611208,6,GDP,"Mortality rate, infant (per 1,000 live births)",RWA,2010-2017
1002,-0.237701162669151,6,GDP,"Mortality rate, infant (per 1,000 live births)",WSM,2010-2017
1003,0.5396054372948178,6,GDP,"Mortality rate, infant (per 1,000 live births)",SMR,2010-2017
1004,0.20120256234040934,6,GDP,"Mortality rate, infant (per 1,000 live births)",STP,2010-2017
1005,-0.8965965244298894,6,GDP,"Mortality rate, infant (per 1,000 live births)",SAU,2010-2017
1006,0.8089060787877379,6,GDP,"Mortality rate, infant (per 1,000 live births)",SEN,2010-2017
1007,0.05495944497192346,6,GDP,"Mortality rate, infant (per 1,000 live births)",SRB,2010-2017
1008,-0.8077334983108124,6,GDP,"Mortality rate, infant (per 1,000 live births)",SYC,2010-2017
1009,-0.42596774720786257,6,GDP,"Mortality rate, infant (per 1,000 live births)",SLE,2010-2017
1010,-0.5440491504965954,6,GDP,"Mortality rate, infant (per 1,000 live births)",SGP,2010-2017
1011,,0,GDP,"Mortality rate, infant (per 1,000 live births)",SXM,2010-2017
1012,0.08803428872015293,6,GDP,"Mortality rate, infant (per 1,000 live births)",SVK,2010-2017
1013,-0.3074695538513602,6,GDP,"Mortality rate, infant (per 1,000 live births)",SVN,2010-2017
1014,-0.8070805264972922,6,GDP,"Mortality rate, infant (per 1,000 live births)",SLB,2010-2017
1015,,0,GDP,"Mortality rate, infant (per 1,000 live births)",SOM,2010-2017
1016,0.1337794509934665,6,GDP,"Mortality rate, infant (per 1,000 live births)",ZAF,2010-2017
1017,0.5516994519799571,5,GDP,"Mortality rate, infant (per 1,000 live births)",SSD,2010-2017
1018,-0.25746078085597146,6,GDP,"Mortality rate, infant (per 1,000 live births)",ESP,2010-2017
1019,0.3944997786138252,6,GDP,"Mortality rate, infant (per 1,000 live births)",LKA,2010-2017
1020,0.7081431620563854,6,GDP,"Mortality rate, infant (per 1,000 live births)",KNA,2010-2017
1021,0.3267518540012998,6,GDP,"Mortality rate, infant (per 1,000 live births)",LCA,2010-2017
1022,,0,GDP,"Mortality rate, infant (per 1,000 live births)",MAF,2010-2017
1023,0.41357849083716947,6,GDP,"Mortality rate, infant (per 1,000 live births)",VCT,2010-2017
1024,0.2851028363224567,6,GDP,"Mortality rate, infant (per 1,000 live births)",SDN,2010-2017
1025,-0.7999916557746509,6,GDP,"Mortality rate, infant (per 1,000 live births)",SUR,2010-2017
1026,0.32061432334137974,6,GDP,"Mortality rate, infant (per 1,000 live births)",SWE,2010-2017
1027,-0.23850059254550013,6,GDP,"Mortality rate, infant (per 1,000 live births)",CHE,2010-2017
1028,,0,GDP,"Mortality rate, infant (per 1,000 live births)",SYR,2010-2017
1029,-0.7988489328667709,6,GDP,"Mortality rate, infant (per 1,000 live births)",TJK,2010-2017
1030,-0.35578529962517347,6,GDP,"Mortality rate, infant (per 1,000 live births)",TZA,2010-2017
1031,0.0022401789831372064,6,GDP,"Mortality rate, infant (per 1,000 live births)",THA,2010-2017
1032,0.0856882462021666,6,GDP,"Mortality rate, infant (per 1,000 live births)",TLS,2010-2017
1033,-0.5424142963952413,6,GDP,"Mortality rate, infant (per 1,000 live births)",TGO,2010-2017
1034,-0.31714746914680897,6,GDP,"Mortality rate, infant (per 1,000 live births)",TON,2010-2017
1035,0.19740528514568903,6,GDP,"Mortality rate, infant (per 1,000 live births)",TTO,2010-2017
1036,0.28759432783249345,6,GDP,"Mortality rate, infant (per 1,000 live births)",TUN,2010-2017
1037,-0.7656456738434246,6,GDP,"Mortality rate, infant (per 1,000 live births)",TUR,2010-2017
1038,-0.21949555958153127,6,GDP,"Mortality rate, infant (per 1,000 live births)",TKM,2010-2017
1039,,0,GDP,"Mortality rate, infant (per 1,000 live births)",TCA,2010-2017
1040,0.11086930185290363,6,GDP,"Mortality rate, infant (per 1,000 live births)",TUV,2010-2017
1041,-0.14012054919644767,6,GDP,"Mortality rate, infant (per 1,000 live births)",UGA,2010-2017
1042,-0.5316725992490575,6,GDP,"Mortality rate, infant (per 1,000 live births)",UKR,2010-2017
1043,-0.47652157545792834,6,GDP,"Mortality rate, infant (per 1,000 live births)",ARE,2010-2017
1044,0.3973382188300955,6,GDP,"Mortality rate, infant (per 1,000 live births)",GBR,2010-2017
1045,0.13292883933029867,6,GDP,"Mortality rate, infant (per 1,000 live births)",USA,2010-2017
1046,0.11963034521946085,6,GDP,"Mortality rate, infant (per 1,000 live births)",URY,2010-2017
1047,-0.802294030280603,6,GDP,"Mortality rate, infant (per 1,000 live births)",UZB,2010-2017
1048,-0.09451889585780128,6,GDP,"Mortality rate, infant (per 1,000 live births)",VUT,2010-2017
1049,-0.9431386903802657,4,GDP,"Mortality rate, infant (per 1,000 live births)",VEN,2010-2017
1050,-0.22411381950870182,6,GDP,"Mortality rate, infant (per 1,000 live births)",VNM,2010-2017
1051,,0,GDP,"Mortality rate, infant (per 1,000 live births)",VIR,2010-2017
1052,-0.31528481742194125,6,GDP,"Mortality rate, infant (per 1,000 live births)",PSE,2010-2017
1053,0.2837801578789166,6,GDP,"Mortality rate, infant (per 1,000 live births)",YEM,2010-2017
1054,-0.10371939824286602,6,GDP,"Mortality rate, infant (per 1,000 live births)",ZMB,2010-2017
1055,-0.695173792090104,6,GDP,"Mortality rate, infant (per 1,000 live births)",ZWE,2010-2017
1056,0.1651470069912012,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",ARB,2000-2010
1057,0.2476495755363698,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",CSS,2000-2010
1058,-0.4432734381888451,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",CEB,2000-2010
1059,0.3067355260621193,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",EAR,2000-2010
1060,0.09428918582727173,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",EAS,2000-2010
1061,0.12626391158876532,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",EAP,2000-2010
1062,0.08592219166859245,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TEA,2000-2010
1063,-0.5583165710440319,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",EMU,2000-2010
1064,-0.43564828452391263,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",ECS,2000-2010
1065,-0.4324629152122638,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",ECA,2000-2010
1066,-0.40799658825381857,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TEC,2000-2010
1067,-0.7248272680913093,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",EUU,2000-2010
1068,0.045167164625821654,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",FCS,2000-2010
1069,0.27013435655591644,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",HPC,2000-2010
1070,-0.5469643588795887,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",HIC,2000-2010
1071,-0.028356071866217608,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",IBD,2000-2010
1072,-0.014732173365631955,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",IBT,2000-2010
1073,-0.36800812110536163,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",IDB,2000-2010
1074,0.5008955312351229,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",IDX,2000-2010
1075,-0.1259250813904976,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",IDA,2000-2010
1076,-0.015900638131981185,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LTE,2000-2010
1077,0.1458792606685345,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LCN,2000-2010
1078,0.1466137895948201,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LAC,2000-2010
1079,0.17841575418614047,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TLA,2000-2010
1080,0.3703401254389111,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LDC,2000-2010
1081,0.00879507472941602,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LMY,2000-2010
1082,0.5189641716465505,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LIC,2000-2010
1083,0.0804681786897918,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",LMC,2000-2010
1084,-0.03227764991840982,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",MEA,2000-2010
1085,0.0991056115887439,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",MNA,2000-2010
1086,0.08875733071281462,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TMN,2000-2010
1087,0.12609197156596857,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",MIC,2000-2010
1088,0.8113153794492765,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",NAC,2000-2010
1089,,0,GDP,"Mortality rate, under-5 (per 1,000 live births)",INX,2000-2010
1090,-0.5013570001152364,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",OED,2000-2010
1091,-0.4690665695510632,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",OSS,2000-2010
1092,-0.48142375116494823,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",PSS,2000-2010
1093,-0.24536376270982227,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",PST,2000-2010
1094,-0.04135428781393307,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",PRE,2000-2010
1095,-0.3780514489110004,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",SST,2000-2010
1096,0.4062224939504929,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",SAS,2000-2010
1097,0.47282661685885674,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TSA,2000-2010
1098,-0.5633930739453819,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",SSF,2000-2010
1099,-0.5686908614624753,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",SSA,2000-2010
1100,-0.5674859914747933,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",TSS,2000-2010
1101,-0.036611246802737,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",UMC,2000-2010
1102,-0.30074768553536135,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",WLD,2000-2010
1103,-0.3151362889534461,7,GDP,"Mortality rate, under-5 (per 1,000 live births)",AFG,2000-2010
1104,-0.2399471477183591,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",ALB,2000-2010
1105,-0.21011600331683172,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",DZA,2000-2010
1106,,0,GDP,"Mortality rate, under-5 (per 1,000 live births)",ASM,2000-2010
1107,-0.43135123153856475,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",AND,2000-2010
1108,-0.3135735001331056,9,GDP,"Mortality rate, under-5 (per 1,000 live births)",AGO,2000-2010
